s,p,o
http://kbpedia.org/kko/rc/Brewery,owl:equivalentClass,http://schema.org/Brewery
http://kbpedia.org/kko/rc/Bridge,owl:equivalentClass,http://schema.org/Bridge
http://kbpedia.org/kko/rc/Broker,owl:equivalentClass,http://schema.org/Broker
http://kbpedia.org/kko/rc/BuddhistTemple,owl:equivalentClass,http://schema.org/BuddhistTemple
http://kbpedia.org/kko/rc/BusinessEvent,owl:equivalentClass,http://schema.org/BusinessEvent
http://kbpedia.org/kko/rc/BusStation,owl:equivalentClass,http://schema.org/BusStation
http://kbpedia.org/kko/rc/BusStop,owl:equivalentClass,http://schema.org/BusStop
http://kbpedia.org/kko/rc/BuyingActivity,owl:equivalentClass,http://schema.org/BuyAction
http://kbpedia.org/kko/rc/CalendarSeasonType,owl:equivalentClass,http://schema.org/Season
http://kbpedia.org/kko/rc/Campground,owl:equivalentClass,http://schema.org/Campground
http://kbpedia.org/kko/rc/Canal,owl:equivalentClass,http://schema.org/Canal
http://kbpedia.org/kko/rc/CarWashShop,owl:equivalentClass,http://schema.org/AutoWash
http://kbpedia.org/kko/rc/Casino_Organization,owl:equivalentClass,http://schema.org/Casino
http://kbpedia.org/kko/rc/CatholicChurch,owl:equivalentClass,http://schema.org/CatholicChurch
http://kbpedia.org/kko/rc/Check_in,owl:equivalentClass,http://schema.org/CheckInAction
http://kbpedia.org/kko/rc/CheckoutPage,owl:equivalentClass,http://schema.org/CheckoutPage
http://kbpedia.org/kko/rc/ChildrensEvent,owl:equivalentClass,http://schema.org/ChildrensEvent
http://kbpedia.org/kko/rc/Chiropractic,owl:equivalentClass,http://schema.org/Chiropractic
http://kbpedia.org/kko/rc/Church_Building,owl:equivalentClass,http://schema.org/Church
http://kbpedia.org/kko/rc/CinemaOrMovieTheater,owl:equivalentClass,http://schema.org/MovieTheater
http://kbpedia.org/kko/rc/City,owl:equivalentClass,http://schema.org/City
http://kbpedia.org/kko/rc/CityHall_Building,owl:equivalentClass,http://schema.org/CityHall
http://kbpedia.org/kko/rc/ClinicalTrial,owl:equivalentClass,http://schema.org/MedicalTrial
http://kbpedia.org/kko/rc/ClothingStore,owl:equivalentClass,http://schema.org/ClothingStore
http://kbpedia.org/kko/rc/CoffeeHouse_Organization,owl:equivalentClass,http://schema.org/CafeOrCoffeeShop
http://kbpedia.org/kko/rc/CollectionPage,owl:equivalentClass,http://schema.org/CollectionPage
http://kbpedia.org/kko/rc/ComedyNightClub,owl:equivalentClass,http://schema.org/ComedyClub
http://kbpedia.org/kko/rc/ComicBookIssue,owl:equivalentClass,http://schema.org/ComicIssue
http://kbpedia.org/kko/rc/ComicBookSeries,owl:equivalentClass,http://schema.org/ComicSeries
http://kbpedia.org/kko/rc/CommunityHealth,owl:equivalentClass,http://schema.org/CommunityHealth
http://kbpedia.org/kko/rc/ComputerCode,owl:equivalentClass,http://schema.org/Code
http://kbpedia.org/kko/rc/ComputerCode_Source,owl:equivalentClass,http://schema.org/SoftwareSourceCode
http://kbpedia.org/kko/rc/ComputerGameProgram_Graphical,owl:equivalentClass,http://schema.org/VideoGame
http://kbpedia.org/kko/rc/ComputerLanguage,owl:equivalentClass,http://schema.org/ComputerLanguage
http://kbpedia.org/kko/rc/ComputerStore,owl:equivalentClass,http://schema.org/ComputerStore
http://kbpedia.org/kko/rc/ComputerUserInteraction,owl:equivalentClass,http://schema.org/UserInteraction
http://kbpedia.org/kko/rc/ConceptualWork,owl:equivalentClass,http://schema.org/CreativeWork
http://kbpedia.org/kko/rc/ConceptualWorkSeries,owl:equivalentClass,http://schema.org/CreativeWorkSeries
http://kbpedia.org/kko/rc/ConferenceRoom,owl:equivalentClass,http://schema.org/MeetingRoom
http://kbpedia.org/kko/rc/ConflictOutcome_Draw,owl:equivalentClass,http://schema.org/TieAction
http://kbpedia.org/kko/rc/ConnectedSpaceRegion,owl:equivalentClass,http://schema.org/GeoShape
http://kbpedia.org/kko/rc/Consortium,owl:equivalentClass,http://schema.org/Consortium
http://kbpedia.org/kko/rc/ContactPage,owl:equivalentClass,http://schema.org/ContactPage
http://kbpedia.org/kko/rc/Continent,owl:equivalentClass,http://schema.org/Continent
http://kbpedia.org/kko/rc/ControllingSomething,owl:equivalentClass,http://schema.org/ControlAction
http://kbpedia.org/kko/rc/ConvenienceStore,owl:equivalentClass,http://schema.org/ConvenienceStore
http://kbpedia.org/kko/rc/Conversation,owl:equivalentClass,http://schema.org/Conversation
http://kbpedia.org/kko/rc/CookingFood,owl:equivalentClass,http://schema.org/CookAction
http://kbpedia.org/kko/rc/Country,owl:equivalentClass,http://schema.org/Country
http://kbpedia.org/kko/rc/Course_Academic,owl:equivalentClass,http://schema.org/Course
http://kbpedia.org/kko/rc/Courthouse,owl:equivalentClass,http://schema.org/Courthouse
