s,p,o
http://kbpedia.org/kko/rc/CardiacElectrophysiologist,kko:isAbout,http://wikipedia.org/wiki/Cardiac_electrophysiology
http://kbpedia.org/kko/rc/CareerAndTechnicalEducation,kko:isAbout,http://wikipedia.org/wiki/Vocational_education
http://kbpedia.org/kko/rc/CargoTruck,kko:isAbout,http://wikipedia.org/wiki/Box_truck
http://kbpedia.org/kko/rc/Carnivory,kko:isAbout,http://wikipedia.org/wiki/Carnivore
http://kbpedia.org/kko/rc/Cartographer,kko:isAbout,http://wikipedia.org/wiki/Cartography
http://kbpedia.org/kko/rc/CastingAVoteByWriteIn,kko:isAbout,http://wikipedia.org/wiki/Write-in_candidate
http://kbpedia.org/kko/rc/CATScanner,kko:isAbout,http://wikipedia.org/wiki/CT_scan
http://kbpedia.org/kko/rc/Caver,kko:isAbout,http://wikipedia.org/wiki/Caving
http://kbpedia.org/kko/rc/CelticBritain,kko:isAbout,http://wikipedia.org/wiki/Celts
http://kbpedia.org/kko/rc/Censor,kko:isAbout,http://wikipedia.org/wiki/Censorship
http://kbpedia.org/kko/rc/CerealProduction,kko:isAbout,http://wikipedia.org/wiki/Cereal
http://kbpedia.org/kko/rc/ChamoisColor,kko:isAbout,http://wikipedia.org/wiki/Chamois
http://kbpedia.org/kko/rc/Cheerleader,kko:isAbout,http://wikipedia.org/wiki/Cheerleading
http://kbpedia.org/kko/rc/CheeseMakingMachine,kko:isAbout,http://wikipedia.org/wiki/Cheesemaking
http://kbpedia.org/kko/rc/ChemicalBonding,kko:isAbout,http://wikipedia.org/wiki/Chemical_bond
http://kbpedia.org/kko/rc/ChemicalFertilizerPlantNutrient,kko:isAbout,http://wikipedia.org/wiki/Fertilizer
http://kbpedia.org/kko/rc/ChemotherapyEquipment,kko:isAbout,http://wikipedia.org/wiki/Chemotherapy
http://kbpedia.org/kko/rc/ChessComputer,kko:isAbout,http://wikipedia.org/wiki/Computer_chess
http://kbpedia.org/kko/rc/ChinesePerson,kko:isAbout,http://wikipedia.org/wiki/Chinese_people
http://kbpedia.org/kko/rc/Choreographer,kko:isAbout,http://wikipedia.org/wiki/Choreography
http://kbpedia.org/kko/rc/ChristianScientist,kko:isAbout,http://wikipedia.org/wiki/Christian_Science
http://kbpedia.org/kko/rc/ChurchSpace,kko:isAbout,http://wikipedia.org/wiki/Oratory_(worship)
http://kbpedia.org/kko/rc/Cinema_Organization,kko:isAbout,http://wikipedia.org/wiki/Movie_theater
http://kbpedia.org/kko/rc/CitronColor,kko:isAbout,http://wikipedia.org/wiki/Citron
http://kbpedia.org/kko/rc/ClassMeeting,kko:isAbout,http://wikipedia.org/wiki/Lesson
http://kbpedia.org/kko/rc/Co_author,kko:isAbout,http://wikipedia.org/wiki/Collaborative_writing
http://kbpedia.org/kko/rc/CoastalEcologyConservationService,kko:isAbout,http://wikipedia.org/wiki/Littoral_zone
http://kbpedia.org/kko/rc/CohortStudyMethod,kko:isAbout,http://wikipedia.org/wiki/Cohort_study
http://kbpedia.org/kko/rc/CollectibleAward,kko:isAbout,http://wikipedia.org/wiki/Collectable
http://kbpedia.org/kko/rc/ColvilleLanguage,kko:isAbout,http://wikipedia.org/wiki/Colville_(tribe)
http://kbpedia.org/kko/rc/Communist,kko:isAbout,http://wikipedia.org/wiki/Communism
http://kbpedia.org/kko/rc/CommunistGovernment,kko:isAbout,http://wikipedia.org/wiki/Communist_state
http://kbpedia.org/kko/rc/CommunistTheory,kko:isAbout,http://wikipedia.org/wiki/Communism
http://kbpedia.org/kko/rc/ComputerAsSystem,kko:isAbout,http://wikipedia.org/wiki/Computer
http://kbpedia.org/kko/rc/ComputerEngineer,kko:isAbout,http://wikipedia.org/wiki/Computer_engineering
http://kbpedia.org/kko/rc/ComputerService,kko:isAbout,http://wikipedia.org/wiki/Computer_maintenance
