s,p,o
http://kbpedia.org/kko/rc/Farmhouse,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.FRMT
http://kbpedia.org/kko/rc/Ferry,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.FY
http://kbpedia.org/kko/rc/FerrySlip,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.LDNG
http://kbpedia.org/kko/rc/FertilizerProductionFacility,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.MFGPH
http://kbpedia.org/kko/rc/Field-Land,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.FLD
http://kbpedia.org/kko/rc/FifthOrderAdministrativeDivision,kko:geo-names-feature-code,http://www.geonames.org/ontology#A.ADM5
http://kbpedia.org/kko/rc/FirstOrderAdministrativeDivision,kko:geo-names-feature-code,http://www.geonames.org/ontology#A.ADM1
http://kbpedia.org/kko/rc/FirstOrderAdministrativeDivision-Historical,kko:geo-names-feature-code,http://www.geonames.org/ontology#A.ADM1H
http://kbpedia.org/kko/rc/FishFarm,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.PNDSF
http://kbpedia.org/kko/rc/FishingRegion,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.FISH
http://kbpedia.org/kko/rc/Fjord,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.FJD
http://kbpedia.org/kko/rc/Flat-Topographical-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.FLTU
http://kbpedia.org/kko/rc/FordInStream,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.FORD
http://kbpedia.org/kko/rc/Forest,kko:geo-names-feature-code,http://www.geonames.org/ontology#V.FRST
http://kbpedia.org/kko/rc/ForestClearing,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.CLG
http://kbpedia.org/kko/rc/ForestReserve,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.RESF
http://kbpedia.org/kko/rc/ForestStation,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.STNF
http://kbpedia.org/kko/rc/Fork-Topographical,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.FRKU
http://kbpedia.org/kko/rc/FossilForest,kko:geo-names-feature-code,http://www.geonames.org/ontology#V.FRSTF
http://kbpedia.org/kko/rc/Foundry-Building,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.FNDY
http://kbpedia.org/kko/rc/FourthOrderAdministrativeDivision,kko:geo-names-feature-code,http://www.geonames.org/ontology#A.ADM4
http://kbpedia.org/kko/rc/FourthOrderAdministrativeDivision-Historical,kko:geo-names-feature-code,http://www.geonames.org/ontology#A.ADM4H
http://kbpedia.org/kko/rc/FourthOrderSeat,kko:geo-names-feature-code,http://www.geonames.org/ontology#P.PPLA4
http://kbpedia.org/kko/rc/Fracture-Zone-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.FRZU
http://kbpedia.org/kko/rc/FreeTradeZone,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.ZNF
http://kbpedia.org/kko/rc/Furrow-Topographical-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.FURU
http://kbpedia.org/kko/rc/Gap-Topographical,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.GAP
http://kbpedia.org/kko/rc/Gap-Topographical-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.GAPU
http://kbpedia.org/kko/rc/Garden,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.GDN
http://kbpedia.org/kko/rc/Gateway,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.GATE
http://kbpedia.org/kko/rc/GeographicalRegion,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.RGN
http://kbpedia.org/kko/rc/GeopoliticalDependentEntity,kko:geo-names-feature-code,http://www.geonames.org/ontology#A.PCLD
http://kbpedia.org/kko/rc/GeopoliticalEntity,kko:geo-names-feature-code,http://www.geonames.org/ontology#A.PCL
http://kbpedia.org/kko/rc/GeopoliticalEntity-Historical,kko:geo-names-feature-code,http://www.geonames.org/ontology#A.PCLH
http://kbpedia.org/kko/rc/GeopoliticalEntitySeat,kko:geo-names-feature-code,http://www.geonames.org/ontology#P.PPLG
http://kbpedia.org/kko/rc/Geyser,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.GYSR
http://kbpedia.org/kko/rc/Ghat,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.GHAT
http://kbpedia.org/kko/rc/Glacier,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.GLCR
http://kbpedia.org/kko/rc/GolfCourse,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.RECG
http://kbpedia.org/kko/rc/Gorge,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.GRGE
http://kbpedia.org/kko/rc/GovernmentalBuilding,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.ADMF
http://kbpedia.org/kko/rc/GraduateSchool,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.UNIO
http://kbpedia.org/kko/rc/GrassyRegion,kko:geo-names-feature-code,http://www.geonames.org/ontology#V.GRSLD
http://kbpedia.org/kko/rc/Grave,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.GRVE
http://kbpedia.org/kko/rc/GravellySoilRegion,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.GVL
http://kbpedia.org/kko/rc/Graveyard,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CMTY
http://kbpedia.org/kko/rc/Greenhouse,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.NSY
http://kbpedia.org/kko/rc/Gulf,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.GULF
http://kbpedia.org/kko/rc/Gully-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.GLYU
http://kbpedia.org/kko/rc/Guyot,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.TMSU
http://kbpedia.org/kko/rc/HaltingPlace,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.HLT
http://kbpedia.org/kko/rc/Hammock-Topographical,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.HMCK
http://kbpedia.org/kko/rc/Harbor,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.HBR
http://kbpedia.org/kko/rc/Headland,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.HDLD
http://kbpedia.org/kko/rc/Headquarters-Park,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.PRKHQ
http://kbpedia.org/kko/rc/Headwater,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.STMH
http://kbpedia.org/kko/rc/Heath,kko:geo-names-feature-code,http://www.geonames.org/ontology#V.HTH
http://kbpedia.org/kko/rc/Heliport-Physical,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.AIRH
http://kbpedia.org/kko/rc/Hermitage,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.HERM
http://kbpedia.org/kko/rc/Hill,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.HLL
http://kbpedia.org/kko/rc/Hill-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.HLLU
http://kbpedia.org/kko/rc/HillRange,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.HLLS
