s,p,o
http://kbpedia.org/kko/rc/CoalField-Developed,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CoalPit
http://kbpedia.org/kko/rc/College,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/College
http://kbpedia.org/kko/rc/CollegeCoach,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CollegeCoach
http://kbpedia.org/kko/rc/Color,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Colour
http://kbpedia.org/kko/rc/Comedian,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Comedian
http://kbpedia.org/kko/rc/ComedyTeam,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/ComedyGroup
http://kbpedia.org/kko/rc/ComicalMode,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Comic
http://kbpedia.org/kko/rc/ComicBookSeries,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Comics
http://kbpedia.org/kko/rc/ComicStrip,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/ComicStrip
http://kbpedia.org/kko/rc/Community,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Community
http://kbpedia.org/kko/rc/Competition,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Competition
http://kbpedia.org/kko/rc/ComputerFile,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/File
http://kbpedia.org/kko/rc/ComputerGameProgram,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/VideoGame
http://kbpedia.org/kko/rc/ConcentrationCamp,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/ConcentrationCamp
http://kbpedia.org/kko/rc/ConceptualWork,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Work
http://kbpedia.org/kko/rc/ConflictEvent,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/MilitaryConflict
http://kbpedia.org/kko/rc/Conifer,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Conifer
http://kbpedia.org/kko/rc/Constellation,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Constellation
http://kbpedia.org/kko/rc/Contest,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Contest
http://kbpedia.org/kko/rc/Continent,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Continent
http://kbpedia.org/kko/rc/Convention-Meeting,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Convention
http://kbpedia.org/kko/rc/Country,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Country
http://kbpedia.org/kko/rc/CountySeat,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CountrySeat
http://kbpedia.org/kko/rc/CourtCase,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Case
http://kbpedia.org/kko/rc/CourtCase,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/LegalCase
http://kbpedia.org/kko/rc/Crater,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Crater
http://kbpedia.org/kko/rc/Crater,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/LunarCrater
http://kbpedia.org/kko/rc/Creek,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Creek
