count,size_1,kko_1,size_2,kko_2,,,,,,,,,,,,,
98,14257,kko.Methodeutic,663,kko.Indexes,,,,,,,,,,,,,
652,14257,kko.Methodeutic,652,kko.InquiryMethods,,,,,,,,,,,,,
131,14257,kko.Methodeutic,508,kko.AtomsElements,,,,,,,,,,,,,
1,14257,kko.Methodeutic,560,kko.Times,,,,,,,,,,,,,
9,14257,kko.Methodeutic,453,kko.AudioInfo, rc.CyberpunkTheme, rc.EurovisionSongThatScoredNoPoints, rc.CyberpunkSubgenre, rc.MusicalComposition_Cyberpunk, rc.OperaGenre, rc.TragediesEnMusique, rc.Cypherpunk, rc.VideoSurveillance},,,,,
33,14257,kko.Methodeutic,295,kko.BiologicalProcesses,,,,,,,,,,,,,
271,14257,kko.Methodeutic,273,kko.Prokaryotes,,,,,,,,,,,,,
179,14257,kko.Methodeutic,179,kko.EmergentKnowledge,,,,,,,,,,,,,
185,14257,kko.Methodeutic,187,kko.ProtistsFungus,,,,,,,,,,,,,
2179,13831,kko.KnowledgeDomains,11188,kko.AttributeTypes,,,,,,,,,,,,,
946,13831,kko.KnowledgeDomains,9514,kko.ActionTypes,,,,,,,,,,,,,
1434,13831,kko.KnowledgeDomains,9159,kko.Forms,,,,,,,,,,,,,
7818,13831,kko.KnowledgeDomains,11013,kko.LivingThings,,,,,,,,,,,,,
1247,13831,kko.KnowledgeDomains,8142,kko.TimeTypes,,,,,,,,,,,,,
1245,13831,kko.KnowledgeDomains,7679,kko.EventTypes,,,,,,,,,,,,,
896,13831,kko.KnowledgeDomains,7727,kko.MediativeRelations,,,,,,,,,,,,,
1962,13831,kko.KnowledgeDomains,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
34,13831,kko.KnowledgeDomains,8662,kko.Agents,,,,,,,,,,,,,
7332,13831,kko.KnowledgeDomains,9593,kko.Eukaryotes,,,,,,,,,,,,,
1045,13831,kko.KnowledgeDomains,8063,kko.Places,,,,,,,,,,,,,
881,13831,kko.KnowledgeDomains,7049,kko.SituationTypes,,,,,,,,,,,,,
859,13831,kko.KnowledgeDomains,6050,kko.Information,,,,,,,,,,,,,
5250,13831,kko.KnowledgeDomains,7087,kko.Animals,,,,,,,,,,,,,
690,13831,kko.KnowledgeDomains,5524,kko.SocialSystems,,,,,,,,,,,,,
20,13831,kko.KnowledgeDomains,4848,kko.Organizations,,,,,,,,,,,,,
593,13831,kko.KnowledgeDomains,4486,kko.Society,,,,,,,,,,,,,
750,13831,kko.KnowledgeDomains,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
705,13831,kko.KnowledgeDomains,4396,kko.LocationPlace,,,,,,,,,,,,,
286,13831,kko.KnowledgeDomains,3345,kko.ContextualAttributes,,,,,,,,,,,,,
755,13831,kko.KnowledgeDomains,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
1378,13831,kko.KnowledgeDomains,3258,kko.TertiarySectorService,,,,,,,,,,,,,
11,13831,kko.KnowledgeDomains,3641,kko.Persons, rc.Jomsvikings, rc.Viking_CultureType, rc.Norman, rc.Bigfoot, rc.ExtraterrestrialPerson, rc.Viking, rc.BrainwashingTheoryProponent, rc.HermaphroditeHuman, rc.Martian, rc.AbominableSnowman},,,
1016,13831,kko.KnowledgeDomains,2675,kko.NaturalMatter,,,,,,,,,,,,,
422,13831,kko.KnowledgeDomains,2300,kko.DirectRelations,,,,,,,,,,,,,
145,13831,kko.KnowledgeDomains,2063,kko.Facilities,,,,,,,,,,,,,
243,13831,kko.KnowledgeDomains,2108,kko.StructuredInfo,,,,,,,,,,,,,
670,13831,kko.KnowledgeDomains,1799,kko.LearningProcesses,,,,,,,,,,,,,
818,13831,kko.KnowledgeDomains,2175,kko.FoodDrink,,,,,,,,,,,,,
210,13831,kko.KnowledgeDomains,1909,kko.WrittenInfo,,,,,,,,,,,,,
1897,13831,kko.KnowledgeDomains,2303,kko.Plants,,,,,,,,,,,,,
988,13831,kko.KnowledgeDomains,2079,kko.AreaRegion,,,,,,,,,,,,,
365,13831,kko.KnowledgeDomains,1526,kko.AVInfo,,,,,,,,,,,,,
172,13831,kko.KnowledgeDomains,1701,kko.Drugs,,,,,,,,,,,,,
328,13831,kko.KnowledgeDomains,1500,kko.RepresentationTypes,,,,,,,,,,,,,
6,13831,kko.KnowledgeDomains,2049,kko.Geopolitical, rc.AncientGreekCulture, rc.GeoparkInSouthAfrica, rc.CultOfDionysus, rc.GeoparkInHongKong, rc.CultOfApollo},,,,,,,,
784,13831,kko.KnowledgeDomains,1796,kko.NaturalSubstances,,,,,,,,,,,,,
365,13831,kko.KnowledgeDomains,1456,kko.TopicsCategories,,,,,,,,,,,,,
379,13831,kko.KnowledgeDomains,1159,kko.EconomicSystems,,,,,,,,,,,,,
300,13831,kko.KnowledgeDomains,881,kko.Chemistry,,,,,,,,,,,,,
361,13831,kko.KnowledgeDomains,1085,kko.VisualInfo,,,,,,,,,,,,,
316,13831,kko.KnowledgeDomains,1043,kko.Associatives,,,,,,,,,,,,,
170,13831,kko.KnowledgeDomains,959,kko.NaturalPhenomena,,,,,,,,,,,,,
299,13831,kko.KnowledgeDomains,918,kko.Denotatives,,,,,,,,,,,,,
526,13831,kko.KnowledgeDomains,929,kko.OrganicChemistry,,,,,,,,,,,,,
34,13831,kko.KnowledgeDomains,922,kko.Diseases,,,,,,,,,,,,,
97,13831,kko.KnowledgeDomains,663,kko.Indexes,,,,,,,,,,,,,
264,13831,kko.KnowledgeDomains,652,kko.InquiryMethods,,,,,,,,,,,,,
131,13831,kko.KnowledgeDomains,508,kko.AtomsElements,,,,,,,,,,,,,
0,13831,kko.KnowledgeDomains,560,kko.Times,,,,,,,,,,,,,
7,13831,kko.KnowledgeDomains,453,kko.AudioInfo, rc.CyberpunkTheme, rc.CyberpunkSubgenre, rc.MusicalComposition_Cyberpunk, rc.OperaGenre, rc.TragediesEnMusique, rc.Cypherpunk},,,,,,,
33,13831,kko.KnowledgeDomains,295,kko.BiologicalProcesses,,,,,,,,,,,,,
271,13831,kko.KnowledgeDomains,273,kko.Prokaryotes,,,,,,,,,,,,,
131,13831,kko.KnowledgeDomains,179,kko.EmergentKnowledge,,,,,,,,,,,,,
185,13831,kko.KnowledgeDomains,187,kko.ProtistsFungus,,,,,,,,,,,,,
2552,11188,kko.AttributeTypes,9514,kko.ActionTypes,,,,,,,,,,,,,
4975,11188,kko.AttributeTypes,9159,kko.Forms,,,,,,,,,,,,,
1772,11188,kko.AttributeTypes,11013,kko.LivingThings,,,,,,,,,,,,,
2609,11188,kko.AttributeTypes,8142,kko.TimeTypes,,,,,,,,,,,,,
2181,11188,kko.AttributeTypes,7679,kko.EventTypes,,,,,,,,,,,,,
3524,11188,kko.AttributeTypes,7727,kko.MediativeRelations,,,,,,,,,,,,,
7539,11188,kko.AttributeTypes,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
1808,11188,kko.AttributeTypes,8662,kko.Agents,,,,,,,,,,,,,
1689,11188,kko.AttributeTypes,9593,kko.Eukaryotes,,,,,,,,,,,,,
3029,11188,kko.AttributeTypes,8063,kko.Places,,,,,,,,,,,,,
3380,11188,kko.AttributeTypes,7049,kko.SituationTypes,,,,,,,,,,,,,
849,11188,kko.AttributeTypes,6050,kko.Information,,,,,,,,,,,,,
1225,11188,kko.AttributeTypes,7087,kko.Animals,,,,,,,,,,,,,
1111,11188,kko.AttributeTypes,5524,kko.SocialSystems,,,,,,,,,,,,,
53,11188,kko.AttributeTypes,4848,kko.Organizations,,,,,,,,,,,,,
1079,11188,kko.AttributeTypes,4486,kko.Society,,,,,,,,,,,,,
3887,11188,kko.AttributeTypes,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
2113,11188,kko.AttributeTypes,4396,kko.LocationPlace,,,,,,,,,,,,,
3345,11188,kko.AttributeTypes,3345,kko.ContextualAttributes,,,,,,,,,,,,,
928,11188,kko.AttributeTypes,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
427,11188,kko.AttributeTypes,3258,kko.TertiarySectorService,,,,,,,,,,,,,
1767,11188,kko.AttributeTypes,3641,kko.Persons,,,,,,,,,,,,,
1630,11188,kko.AttributeTypes,2675,kko.NaturalMatter,,,,,,,,,,,,,
234,11188,kko.AttributeTypes,2300,kko.DirectRelations,,,,,,,,,,,,,
1508,11188,kko.AttributeTypes,2063,kko.Facilities,,,,,,,,,,,,,
173,11188,kko.AttributeTypes,2108,kko.StructuredInfo,,,,,,,,,,,,,
288,11188,kko.AttributeTypes,1799,kko.LearningProcesses,,,,,,,,,,,,,
980,11188,kko.AttributeTypes,2175,kko.FoodDrink,,,,,,,,,,,,,
161,11188,kko.AttributeTypes,1909,kko.WrittenInfo,,,,,,,,,,,,,
462,11188,kko.AttributeTypes,2303,kko.Plants,,,,,,,,,,,,,
1009,11188,kko.AttributeTypes,2079,kko.AreaRegion,,,,,,,,,,,,,
531,11188,kko.AttributeTypes,1526,kko.AVInfo,,,,,,,,,,,,,
15,11188,kko.AttributeTypes,1701,kko.Drugs,,,,,,,,,,,,,
499,11188,kko.AttributeTypes,1500,kko.RepresentationTypes,,,,,,,,,,,,,
25,11188,kko.AttributeTypes,2049,kko.Geopolitical,,,,,,,,,,,,,
1493,11188,kko.AttributeTypes,1796,kko.NaturalSubstances,,,,,,,,,,,,,
488,11188,kko.AttributeTypes,1456,kko.TopicsCategories,,,,,,,,,,,,,
77,11188,kko.AttributeTypes,1159,kko.EconomicSystems,,,,,,,,,,,,,
301,11188,kko.AttributeTypes,881,kko.Chemistry,,,,,,,,,,,,,
255,11188,kko.AttributeTypes,1085,kko.VisualInfo,,,,,,,,,,,,,
212,11188,kko.AttributeTypes,1043,kko.Associatives,,,,,,,,,,,,,
672,11188,kko.AttributeTypes,959,kko.NaturalPhenomena,,,,,,,,,,,,,
200,11188,kko.AttributeTypes,918,kko.Denotatives,,,,,,,,,,,,,
157,11188,kko.AttributeTypes,929,kko.OrganicChemistry,,,,,,,,,,,,,
57,11188,kko.AttributeTypes,922,kko.Diseases,,,,,,,,,,,,,
451,11188,kko.AttributeTypes,663,kko.Indexes,,,,,,,,,,,,,
69,11188,kko.AttributeTypes,652,kko.InquiryMethods,,,,,,,,,,,,,
307,11188,kko.AttributeTypes,508,kko.AtomsElements,,,,,,,,,,,,,
544,11188,kko.AttributeTypes,560,kko.Times,,,,,,,,,,,,,
283,11188,kko.AttributeTypes,453,kko.AudioInfo,,,,,,,,,,,,,
152,11188,kko.AttributeTypes,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,11188,kko.AttributeTypes,273,kko.Prokaryotes,,,,,,,,,,,,,
44,11188,kko.AttributeTypes,179,kko.EmergentKnowledge,,,,,,,,,,,,,
0,11188,kko.AttributeTypes,187,kko.ProtistsFungus,,,,,,,,,,,,,
909,9514,kko.ActionTypes,9159,kko.Forms,,,,,,,,,,,,,
654,9514,kko.ActionTypes,11013,kko.LivingThings,,,,,,,,,,,,,
5657,9514,kko.ActionTypes,8142,kko.TimeTypes,,,,,,,,,,,,,
5462,9514,kko.ActionTypes,7679,kko.EventTypes,,,,,,,,,,,,,
3328,9514,kko.ActionTypes,7727,kko.MediativeRelations,,,,,,,,,,,,,
2127,9514,kko.ActionTypes,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
1760,9514,kko.ActionTypes,8662,kko.Agents,,,,,,,,,,,,,
550,9514,kko.ActionTypes,9593,kko.Eukaryotes,,,,,,,,,,,,,
129,9514,kko.ActionTypes,8063,kko.Places,,,,,,,,,,,,,
2663,9514,kko.ActionTypes,7049,kko.SituationTypes,,,,,,,,,,,,,
644,9514,kko.ActionTypes,6050,kko.Information,,,,,,,,,,,,,
537,9514,kko.ActionTypes,7087,kko.Animals,,,,,,,,,,,,,
1578,9514,kko.ActionTypes,5524,kko.SocialSystems,,,,,,,,,,,,,
26,9514,kko.ActionTypes,4848,kko.Organizations,,,,,,,,,,,,,
1122,9514,kko.ActionTypes,4486,kko.Society,,,,,,,,,,,,,
603,9514,kko.ActionTypes,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
37,9514,kko.ActionTypes,4396,kko.LocationPlace,,,,,,,,,,,,,
453,9514,kko.ActionTypes,3345,kko.ContextualAttributes,,,,,,,,,,,,,
20,9514,kko.ActionTypes,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
1134,9514,kko.ActionTypes,3258,kko.TertiarySectorService,,,,,,,,,,,,,
1744,9514,kko.ActionTypes,3641,kko.Persons,,,,,,,,,,,,,
78,9514,kko.ActionTypes,2675,kko.NaturalMatter,,,,,,,,,,,,,
34,9514,kko.ActionTypes,2300,kko.DirectRelations,,,,,,,,,,,,,
65,9514,kko.ActionTypes,2063,kko.Facilities,,,,,,,,,,,,,
303,9514,kko.ActionTypes,2108,kko.StructuredInfo,,,,,,,,,,,,,
1599,9514,kko.ActionTypes,1799,kko.LearningProcesses,,,,,,,,,,,,,
141,9514,kko.ActionTypes,2175,kko.FoodDrink,,,,,,,,,,,,,
271,9514,kko.ActionTypes,1909,kko.WrittenInfo,,,,,,,,,,,,,
13,9514,kko.ActionTypes,2303,kko.Plants, rc.ChinesePickle, rc.JapanesePickle, rc.GreenSalad, rc.Prune, rc.IndonesianPickle, rc.Pickle, rc.HotCereal_Cooked, rc.StargazyPie, rc.ChilePepper_DriedIngredient, rc.IndianPickle, rc.CaesarSalad, rc.Kimchi},
0,9514,kko.ActionTypes,2079,kko.AreaRegion,,,,,,,,,,,,,
170,9514,kko.ActionTypes,1526,kko.AVInfo,,,,,,,,,,,,,
0,9514,kko.ActionTypes,1701,kko.Drugs,,,,,,,,,,,,,
179,9514,kko.ActionTypes,1500,kko.RepresentationTypes,,,,,,,,,,,,,
1,9514,kko.ActionTypes,2049,kko.Geopolitical,,,,,,,,,,,,,
0,9514,kko.ActionTypes,1796,kko.NaturalSubstances,,,,,,,,,,,,,
168,9514,kko.ActionTypes,1456,kko.TopicsCategories,,,,,,,,,,,,,
560,9514,kko.ActionTypes,1159,kko.EconomicSystems,,,,,,,,,,,,,
78,9514,kko.ActionTypes,881,kko.Chemistry,,,,,,,,,,,,,
160,9514,kko.ActionTypes,1085,kko.VisualInfo,,,,,,,,,,,,,
165,9514,kko.ActionTypes,1043,kko.Associatives,,,,,,,,,,,,,
157,9514,kko.ActionTypes,959,kko.NaturalPhenomena,,,,,,,,,,,,,
156,9514,kko.ActionTypes,918,kko.Denotatives,,,,,,,,,,,,,
200,9514,kko.ActionTypes,929,kko.OrganicChemistry,,,,,,,,,,,,,
91,9514,kko.ActionTypes,922,kko.Diseases,,,,,,,,,,,,,
20,9514,kko.ActionTypes,663,kko.Indexes,,,,,,,,,,,,,
469,9514,kko.ActionTypes,652,kko.InquiryMethods,,,,,,,,,,,,,
0,9514,kko.ActionTypes,508,kko.AtomsElements,,,,,,,,,,,,,
325,9514,kko.ActionTypes,560,kko.Times,,,,,,,,,,,,,
14,9514,kko.ActionTypes,453,kko.AudioInfo, rc.SambaMusicGenre, rc.SingingCompetition, rc.MusicCompetition, rc.PianoCompetition, rc.Musical, rc.PsychedelicTrance, rc.ElectronicDanceMusic, rc.Melodifestivalen, rc.EurovisionSongThatScoredNoPoints, rc.JuniorEurovisionSongContest, rc.VideoCompression, rc.VideoSurveillance, rc.Song_Sung}
200,9514,kko.ActionTypes,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,9514,kko.ActionTypes,273,kko.Prokaryotes,,,,,,,,,,,,,
84,9514,kko.ActionTypes,179,kko.EmergentKnowledge,,,,,,,,,,,,,
0,9514,kko.ActionTypes,187,kko.ProtistsFungus,,,,,,,,,,,,,
1831,9159,kko.Forms,11013,kko.LivingThings,,,,,,,,,,,,,
180,9159,kko.Forms,8142,kko.TimeTypes,,,,,,,,,,,,,
164,9159,kko.Forms,7679,kko.EventTypes,,,,,,,,,,,,,
2054,9159,kko.Forms,7727,kko.MediativeRelations,,,,,,,,,,,,,
3473,9159,kko.Forms,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
1484,9159,kko.Forms,8662,kko.Agents,,,,,,,,,,,,,
1815,9159,kko.Forms,9593,kko.Eukaryotes,,,,,,,,,,,,,
3229,9159,kko.Forms,8063,kko.Places,,,,,,,,,,,,,
2052,9159,kko.Forms,7049,kko.SituationTypes,,,,,,,,,,,,,
194,9159,kko.Forms,6050,kko.Information,,,,,,,,,,,,,
1441,9159,kko.Forms,7087,kko.Animals,,,,,,,,,,,,,
660,9159,kko.Forms,5524,kko.SocialSystems,,,,,,,,,,,,,
50,9159,kko.Forms,4848,kko.Organizations,,,,,,,,,,,,,
652,9159,kko.Forms,4486,kko.Society,,,,,,,,,,,,,
3615,9159,kko.Forms,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
1706,9159,kko.Forms,4396,kko.LocationPlace,,,,,,,,,,,,,
807,9159,kko.Forms,3345,kko.ContextualAttributes,,,,,,,,,,,,,
520,9159,kko.Forms,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
168,9159,kko.Forms,3258,kko.TertiarySectorService,,,,,,,,,,,,,
1460,9159,kko.Forms,3641,kko.Persons,,,,,,,,,,,,,
771,9159,kko.Forms,2675,kko.NaturalMatter,,,,,,,,,,,,,
712,9159,kko.Forms,2300,kko.DirectRelations,,,,,,,,,,,,,
731,9159,kko.Forms,2063,kko.Facilities,,,,,,,,,,,,,
20,9159,kko.Forms,2108,kko.StructuredInfo,,,,,,,,,,,,,
4,9159,kko.Forms,1799,kko.LearningProcesses, rc.KnowHow_AgentCapacityQuantity, rc.Scoutcraft, rc.ChoreographedCombat},,,,,,,,,,
1453,9159,kko.Forms,2175,kko.FoodDrink,,,,,,,,,,,,,
19,9159,kko.Forms,1909,kko.WrittenInfo,,,,,,,,,,,,,
356,9159,kko.Forms,2303,kko.Plants,,,,,,,,,,,,,
838,9159,kko.Forms,2079,kko.AreaRegion,,,,,,,,,,,,,
171,9159,kko.Forms,1526,kko.AVInfo,,,,,,,,,,,,,
48,9159,kko.Forms,1701,kko.Drugs,,,,,,,,,,,,,
183,9159,kko.Forms,1500,kko.RepresentationTypes,,,,,,,,,,,,,
23,9159,kko.Forms,2049,kko.Geopolitical,,,,,,,,,,,,,
745,9159,kko.Forms,1796,kko.NaturalSubstances,,,,,,,,,,,,,
590,9159,kko.Forms,1456,kko.TopicsCategories,,,,,,,,,,,,,
8,9159,kko.Forms,1159,kko.EconomicSystems, rc.Check_TenderObject, rc.TollRoad, rc.BankDraft, rc.MoneyOrder, rc.TravellersCheck, rc.LiftTicket, rc.PersonalCheck},,,,,,
29,9159,kko.Forms,881,kko.Chemistry,,,,,,,,,,,,,
171,9159,kko.Forms,1085,kko.VisualInfo,,,,,,,,,,,,,
181,9159,kko.Forms,1043,kko.Associatives,,,,,,,,,,,,,
177,9159,kko.Forms,959,kko.NaturalPhenomena,,,,,,,,,,,,,
169,9159,kko.Forms,918,kko.Denotatives,,,,,,,,,,,,,
36,9159,kko.Forms,929,kko.OrganicChemistry,,,,,,,,,,,,,
3,9159,kko.Forms,922,kko.Diseases, rc.BloodPressure, rc.BladderCancer},,,,,,,,,,,
138,9159,kko.Forms,663,kko.Indexes,,,,,,,,,,,,,
5,9159,kko.Forms,652,kko.InquiryMethods, rc.UrineTest, rc.DrugTestWithUrine, rc.EnvironmentalResearch, rc.IntelligenceTest},,,,,,,,,
28,9159,kko.Forms,508,kko.AtomsElements,,,,,,,,,,,,,
0,9159,kko.Forms,560,kko.Times,,,,,,,,,,,,,
0,9159,kko.Forms,453,kko.AudioInfo,,,,,,,,,,,,,
0,9159,kko.Forms,295,kko.BiologicalProcesses,,,,,,,,,,,,,
0,9159,kko.Forms,273,kko.Prokaryotes,,,,,,,,,,,,,
0,9159,kko.Forms,179,kko.EmergentKnowledge,,,,,,,,,,,,,
18,9159,kko.Forms,187,kko.ProtistsFungus,,,,,,,,,,,,,
87,11013,kko.LivingThings,8142,kko.TimeTypes,,,,,,,,,,,,,
87,11013,kko.LivingThings,7679,kko.EventTypes,,,,,,,,,,,,,
1423,11013,kko.LivingThings,7727,kko.MediativeRelations,,,,,,,,,,,,,
1686,11013,kko.LivingThings,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
644,11013,kko.LivingThings,8662,kko.Agents,,,,,,,,,,,,,
9593,11013,kko.LivingThings,9593,kko.Eukaryotes,,,,,,,,,,,,,
0,11013,kko.LivingThings,8063,kko.Places,,,,,,,,,,,,,
1423,11013,kko.LivingThings,7049,kko.SituationTypes,,,,,,,,,,,,,
0,11013,kko.LivingThings,6050,kko.Information,,,,,,,,,,,,,
7087,11013,kko.LivingThings,7087,kko.Animals,,,,,,,,,,,,,
23,11013,kko.LivingThings,5524,kko.SocialSystems,,,,,,,,,,,,,
19,11013,kko.LivingThings,4848,kko.Organizations,,,,,,,,,,,,,
0,11013,kko.LivingThings,4486,kko.Society,,,,,,,,,,,,,
766,11013,kko.LivingThings,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
0,11013,kko.LivingThings,4396,kko.LocationPlace,,,,,,,,,,,,,
19,11013,kko.LivingThings,3345,kko.ContextualAttributes,,,,,,,,,,,,,
583,11013,kko.LivingThings,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
0,11013,kko.LivingThings,3258,kko.TertiarySectorService,,,,,,,,,,,,,
635,11013,kko.LivingThings,3641,kko.Persons,,,,,,,,,,,,,
0,11013,kko.LivingThings,2675,kko.NaturalMatter,,,,,,,,,,,,,
1266,11013,kko.LivingThings,2300,kko.DirectRelations,,,,,,,,,,,,,
0,11013,kko.LivingThings,2063,kko.Facilities,,,,,,,,,,,,,
0,11013,kko.LivingThings,2108,kko.StructuredInfo,,,,,,,,,,,,,
23,11013,kko.LivingThings,1799,kko.LearningProcesses,,,,,,,,,,,,,
1082,11013,kko.LivingThings,2175,kko.FoodDrink,,,,,,,,,,,,,
0,11013,kko.LivingThings,1909,kko.WrittenInfo,,,,,,,,,,,,,
2303,11013,kko.LivingThings,2303,kko.Plants,,,,,,,,,,,,,
0,11013,kko.LivingThings,2079,kko.AreaRegion,,,,,,,,,,,,,
0,11013,kko.LivingThings,1526,kko.AVInfo,,,,,,,,,,,,,
31,11013,kko.LivingThings,1701,kko.Drugs,,,,,,,,,,,,,
0,11013,kko.LivingThings,1500,kko.RepresentationTypes,,,,,,,,,,,,,
0,11013,kko.LivingThings,2049,kko.Geopolitical,,,,,,,,,,,,,
0,11013,kko.LivingThings,1796,kko.NaturalSubstances,,,,,,,,,,,,,
25,11013,kko.LivingThings,1456,kko.TopicsCategories,,,,,,,,,,,,,
0,11013,kko.LivingThings,1159,kko.EconomicSystems,,,,,,,,,,,,,
0,11013,kko.LivingThings,881,kko.Chemistry,,,,,,,,,,,,,
0,11013,kko.LivingThings,1085,kko.VisualInfo,,,,,,,,,,,,,
0,11013,kko.LivingThings,1043,kko.Associatives,,,,,,,,,,,,,
0,11013,kko.LivingThings,959,kko.NaturalPhenomena,,,,,,,,,,,,,
0,11013,kko.LivingThings,918,kko.Denotatives,,,,,,,,,,,,,
143,11013,kko.LivingThings,929,kko.OrganicChemistry,,,,,,,,,,,,,
922,11013,kko.LivingThings,922,kko.Diseases,,,,,,,,,,,,,
0,11013,kko.LivingThings,663,kko.Indexes,,,,,,,,,,,,,
2,11013,kko.LivingThings,652,kko.InquiryMethods, rc.VisualThinking},,,,,,,,,,,,
0,11013,kko.LivingThings,508,kko.AtomsElements,,,,,,,,,,,,,
0,11013,kko.LivingThings,560,kko.Times,,,,,,,,,,,,,
0,11013,kko.LivingThings,453,kko.AudioInfo,,,,,,,,,,,,,
25,11013,kko.LivingThings,295,kko.BiologicalProcesses,,,,,,,,,,,,,
273,11013,kko.LivingThings,273,kko.Prokaryotes,,,,,,,,,,,,,
0,11013,kko.LivingThings,179,kko.EmergentKnowledge,,,,,,,,,,,,,
187,11013,kko.LivingThings,187,kko.ProtistsFungus,,,,,,,,,,,,,
7679,8142,kko.TimeTypes,7679,kko.EventTypes,,,,,,,,,,,,,
1663,8142,kko.TimeTypes,7727,kko.MediativeRelations,,,,,,,,,,,,,
1780,8142,kko.TimeTypes,7539,kko.AdjunctualAttributes,,,,,,,,,,,,,
0,8142,kko.TimeTypes,8662,kko.Agents,,,,,,,,,,,,,
0,8142,kko.TimeTypes,9593,kko.Eukaryotes,,,,,,,,,,,,,
0,8142,kko.TimeTypes,8063,kko.Places,,,,,,,,,,,,,
1003,8142,kko.TimeTypes,7049,kko.SituationTypes,,,,,,,,,,,,,
1610,8142,kko.TimeTypes,6050,kko.Information,,,,,,,,,,,,,
0,8142,kko.TimeTypes,7087,kko.Animals,,,,,,,,,,,,,
1599,8142,kko.TimeTypes,5524,kko.SocialSystems,,,,,,,,,,,,,
0,8142,kko.TimeTypes,4848,kko.Organizations,,,,,,,,,,,,,
788,8142,kko.TimeTypes,4486,kko.Society,,,,,,,,,,,,,
191,8142,kko.TimeTypes,3887,kko.IntrinsicAttributes,,,,,,,,,,,,,
0,8142,kko.TimeTypes,4396,kko.LocationPlace,,,,,,,,,,,,,
994,8142,kko.TimeTypes,3345,kko.ContextualAttributes,,,,,,,,,,,,,
0,8142,kko.TimeTypes,3383,kko.PrimarySectorProduct,,,,,,,,,,,,,
1066,8142,kko.TimeTypes,3258,kko.TertiarySectorService,,,,,,,,,,,,,
0,8142,kko.TimeTypes,3641,kko.Persons,,,,,,,,,,,,,
129,8142,kko.TimeTypes,2675,kko.NaturalMatter,,,,,,,,,,,,,
14,8142,kko.TimeTypes,2300,kko.DirectRelations, rc.AnatomicalStructureDevelopment, rc.InfraredSolarCell, rc.WaveguideFilter, rc.AnatomicalStructureMorphogenesis, rc.EngineProblem, rc.Mereology, rc.EngineLubricationSystem, rc.SignalFilter, rc.Engraving_ArtMethod, rc.DistributedElementFilter, rc.Wick, rc.AtomicLineFilter, rc.DVDManufacturing}
0,8142,kko.TimeTypes,2063,kko.Facilities,,,,,,,,,,,,,
533,8142,kko.TimeTypes,2108,kko.StructuredInfo,,,,,,,,,,,,,
1799,8142,kko.TimeTypes,1799,kko.LearningProcesses,,,,,,,,,,,,,
0,8142,kko.TimeTypes,2175,kko.FoodDrink,,,,,,,,,,,,,
504,8142,kko.TimeTypes,1909,kko.WrittenInfo,,,,,,,,,,,,,
0,8142,kko.TimeTypes,2303,kko.Plants,,,,,,,,,,,,,
0,8142,kko.TimeTypes,2079,kko.AreaRegion,,,,,,,,,,,,,
752,8142,kko.TimeTypes,1526,kko.AVInfo,,,,,,,,,,,,,
0,8142,kko.TimeTypes,1701,kko.Drugs,,,,,,,,,,,,,
775,8142,kko.TimeTypes,1500,kko.RepresentationTypes,,,,,,,,,,,,,
0,8142,kko.TimeTypes,2049,kko.Geopolitical,,,,,,,,,,,,,
0,8142,kko.TimeTypes,1796,kko.NaturalSubstances,,,,,,,,,,,,,
176,8142,kko.TimeTypes,1456,kko.TopicsCategories,,,,,,,,,,,,,
955,8142,kko.TimeTypes,1159,kko.EconomicSystems,,,,,,,,,,,,,
124,8142,kko.TimeTypes,881,kko.Chemistry,,,,,,,,,,,,,
360,8142,kko.TimeTypes,1085,kko.VisualInfo,,,,,,,,,,,,,
398,8142,kko.TimeTypes,1043,kko.Associatives,,,,,,,,,,,,,
864,8142,kko.TimeTypes,959,kko.NaturalPhenomena,,,,,,,,,,,,,
389,8142,kko.TimeTypes,918,kko.Denotatives,,,,,,,,,,,,,
293,8142,kko.TimeTypes,929,kko.OrganicChemistry,,,,,,,,,,,,,
74,8142,kko.TimeTypes,922,kko.Diseases,,,,,,,,,,,,,
574,8142,kko.TimeTypes,663,kko.Indexes,,,,,,,,,,,,,
651,8142,kko.TimeTypes,652,kko.InquiryMethods,,,,,,,,,,,,,
