,,,,count,size_1,r1,r2,kko_1,size_2,kko_2,kko_1 %,kko_2 %,,,remaining STs,count,,
3,15,25,25,0,273,36,35,Prokaryotes,2049,Geopolitical,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,37,Prokaryotes,1456,TopicsCategories,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,38,Prokaryotes,1159,EconomicSystems,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,39,Prokaryotes,179,EmergentKnowledge,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,40,Prokaryotes,652,InquiryMethods,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,41,Prokaryotes,1799,LearningProcesses,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,42,Prokaryotes,5524,SocialSystems,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,43,Prokaryotes,4486,Society,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,44,Prokaryotes,30947,Artifacts,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,45,Prokaryotes,2175,FoodDrink,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,46,Prokaryotes,2063,Facilities,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,47,Prokaryotes,25534,Products,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,48,Prokaryotes,3383,PrimarySectorProduct,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,49,Prokaryotes,19662,SecondarySectorProduct,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,50,Prokaryotes,3258,TertiarySectorService,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,51,Prokaryotes,1701,Drugs,0.0%,0.0%,,,,,,
5.3,44,45,45,0,1456,37,1,TopicsCategories,560,Times,0.0%,0.0%,,,,,,
5.3,44,45,45,176,1456,37,2,TopicsCategories,8142,TimeTypes,12.1%,2.2%,,,,,,
5.3,44,45,45,176,1456,37,3,TopicsCategories,7679,EventTypes,12.1%,2.3%,,,,,,
5.3,44,45,45,177,1456,37,4,TopicsCategories,881,Chemistry,12.2%,20.1%,,,,,,
5.3,44,45,45,337,1456,37,5,TopicsCategories,2675,NaturalMatter,23.1%,12.6%,,,,,,
5.3,44,45,45,291,1456,37,6,TopicsCategories,508,AtomsElements,20.0%,57.3%,,,,,,
5.3,44,45,45,309,1456,37,7,TopicsCategories,1796,NaturalSubstances,21.2%,17.2%,,,,,,
5.3,45,45,45,168,1456,37,8,TopicsCategories,9514,ActionTypes,11.5%,1.8%,,,,,,
5.3,45,45,45,450,1456,37,9,TopicsCategories,7049,SituationTypes,30.9%,6.4%,,,,,,
5.3,44,45,45,3,1456,37,10,TopicsCategories,4396,LocationPlace,0.2%,0.1%,,,,,,
5.3,44,45,45,0,1456,37,11,TopicsCategories,2079,AreaRegion,0.0%,0.0%,,,,,,
5.3,44,45,45,438,1456,37,12,TopicsCategories,8063,Places,30.1%,5.4%,,,,,,
5.3,44,45,45,794,1456,37,13,TopicsCategories,33756,SpaceTypes,54.5%,2.4%,,,,,,
5.3,44,45,45,590,1456,37,14,TopicsCategories,9159,Forms,40.5%,6.4%,,,,,,
5.3,44,45,45,646,1456,37,15,TopicsCategories,14707,Shapes,44.4%,4.4%,,,,,,
5.3,44,45,45,87,1456,37,16,TopicsCategories,959,NaturalPhenomena,6.0%,9.1%,,,,,,
5.3,44,45,45,118,1456,37,17,TopicsCategories,6050,Information,8.1%,2.0%,,,,,,
5.3,44,45,45,105,1456,37,18,TopicsCategories,1085,VisualInfo,7.2%,9.7%,,,,,,
5.3,44,45,45,105,1456,37,19,TopicsCategories,1526,AVInfo,7.2%,6.9%,,,,,,
5.3,44,45,45,5,1456,37,20,TopicsCategories,1909,WrittenInfo,0.3%,0.3%,,,,,,
5.3,44,45,45,6,1456,37,21,TopicsCategories,2108,StructuredInfo,0.4%,0.3%,,,,,,
5.3,44,45,45,0,1456,37,22,TopicsCategories,453,AudioInfo,0.0%,0.0%,,,,,,
5.3,44,45,45,1,1456,37,23,TopicsCategories,929,OrganicChemistry,0.1%,0.1%,,,,,,
5.3,44,45,45,25,1456,37,24,TopicsCategories,11013,LivingThings,1.7%,0.2%,,,,,,
5.3,44,45,45,22,1456,37,25,TopicsCategories,9593,Eukaryotes,1.5%,0.2%,,,,,,
5.3,44,45,45,7,1456,37,26,TopicsCategories,2303,Plants,0.5%,0.3%,,,,,,
5.3,44,45,45,15,1456,37,27,TopicsCategories,7087,Animals,1.0%,0.2%,,,,,,
5.3,44,45,45,54,1456,37,28,TopicsCategories,21374,OrganicMatter,3.7%,0.3%,,,,,,
5.3,44,45,45,0,1456,37,29,TopicsCategories,3641,Persons,0.0%,0.0%,,,,,,
5.3,44,45,45,12,1456,37,30,TopicsCategories,8662,Agents,0.8%,0.1%,,,,,,
5.3,44,45,45,3,1456,37,31,TopicsCategories,922,Diseases,0.2%,0.3%,,,,,,
5.3,44,45,45,12,1456,37,32,TopicsCategories,4848,Organizations,0.8%,0.2%,,,,,,
5.3,44,45,45,0,1456,37,33,TopicsCategories,187,ProtistsFungus,0.0%,0.0%,,,,,,
5.3,44,45,45,1,1456,37,34,TopicsCategories,295,BiologicalProcesses,0.1%,0.3%,,,,,,
5.3,44,45,45,0,1456,37,35,TopicsCategories,2049,Geopolitical,0.0%,0.0%,,,,,,
5.3,44,45,45,0,1456,37,36,TopicsCategories,273,Prokaryotes,0.0%,0.0%,,,,,,
5.3,44,45,45,1,1456,37,38,TopicsCategories,1159,EconomicSystems,0.1%,0.1%,,,,,,
5.3,44,45,45,16,1456,37,39,TopicsCategories,179,EmergentKnowledge,1.1%,8.9%,,,,,,
5.3,44,45,45,10,1456,37,40,TopicsCategories,652,InquiryMethods,0.7%,1.5%,,,,,,
5.3,44,45,45,18,1456,37,41,TopicsCategories,1799,LearningProcesses,1.2%,1.0%,,,,,,
5.3,44,45,45,20,1456,37,42,TopicsCategories,5524,SocialSystems,1.4%,0.4%,,,,,,
5.3,44,45,45,17,1456,37,43,TopicsCategories,4486,Society,1.2%,0.4%,,,,,,
5.3,44,45,45,1084,1456,37,44,TopicsCategories,30947,Artifacts,74.5%,3.5%,,,,,,
5.3,44,45,45,6,1456,37,45,TopicsCategories,2175,FoodDrink,0.4%,0.3%,,,,,,
5.3,44,45,45,45,1456,37,46,TopicsCategories,2063,Facilities,3.1%,2.2%,,,,,,
5.3,44,45,45,1031,1456,37,47,TopicsCategories,25534,Products,70.8%,4.0%,,,,,,
5.3,44,45,45,338,1456,37,48,TopicsCategories,3383,PrimarySectorProduct,23.2%,10.0%,,,,,,
5.3,44,45,45,1001,1456,37,49,TopicsCategories,19662,SecondarySectorProduct,68.8%,5.1%,,,,,,
5.3,44,45,45,60,1456,37,50,TopicsCategories,3258,TertiarySectorService,4.1%,1.8%,,,,,,
5.3,44,45,45,12,1456,37,51,TopicsCategories,1701,Drugs,0.8%,0.7%,,,,,,
5.3,34,34,48,0,1159,38,1,EconomicSystems,560,Times,0.0%,0.0%,,,,,,
5.3,34,34,48,955,1159,38,2,EconomicSystems,8142,TimeTypes,82.4%,11.7%,,,,,,
5.3,34,34,48,955,1159,38,3,EconomicSystems,7679,EventTypes,82.4%,12.4%,,,,,,
5.3,34,34,48,0,1159,38,4,EconomicSystems,881,Chemistry,0.0%,0.0%,,,,,,
5.3,34,34,48,1,1159,38,5,EconomicSystems,2675,NaturalMatter,0.1%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,6,EconomicSystems,508,AtomsElements,0.0%,0.0%,,,,,,
5.3,34,34,48,1,1159,38,7,EconomicSystems,1796,NaturalSubstances,0.1%,0.1%,,,,,,
5.3,34,34,48,560,1159,38,8,EconomicSystems,9514,ActionTypes,48.3%,5.9%,,,,,,
5.3,34,34,48,48,1159,38,9,EconomicSystems,7049,SituationTypes,4.1%,0.7%,,,,,,
5.3,34,34,48,3,1159,38,10,EconomicSystems,4396,LocationPlace,0.3%,0.1%,,,,,,
5.3,34,34,48,0,1159,38,11,EconomicSystems,2079,AreaRegion,0.0%,0.0%,,,,,,
5.3,34,34,48,3,1159,38,12,EconomicSystems,8063,Places,0.3%,0.0%,,,,,,
5.3,34,34,48,244,1159,38,13,EconomicSystems,33756,SpaceTypes,21.1%,0.7%,,,,,,
5.3,34,34,48,8,1159,38,14,EconomicSystems,9159,Forms,0.7%,0.1%,,,,,,
5.3,34,34,48,106,1159,38,15,EconomicSystems,14707,Shapes,9.1%,0.7%,,,,,,
5.3,34,34,48,0,1159,38,16,EconomicSystems,959,NaturalPhenomena,0.0%,0.0%,,,,,,
5.3,34,34,48,368,1159,38,17,EconomicSystems,6050,Information,31.8%,6.1%,,,,,,
5.3,34,34,48,104,1159,38,18,EconomicSystems,1085,VisualInfo,9.0%,9.6%,,,,,,
5.3,34,34,48,104,1159,38,19,EconomicSystems,1526,AVInfo,9.0%,6.8%,,,,,,
5.3,34,34,48,311,1159,38,20,EconomicSystems,1909,WrittenInfo,26.8%,16.3%,,,,,,
5.3,34,34,48,313,1159,38,21,EconomicSystems,2108,StructuredInfo,27.0%,14.8%,,,,,,
5.3,34,34,48,0,1159,38,22,EconomicSystems,453,AudioInfo,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,23,EconomicSystems,929,OrganicChemistry,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,24,EconomicSystems,11013,LivingThings,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,25,EconomicSystems,9593,Eukaryotes,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,26,EconomicSystems,2303,Plants,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,27,EconomicSystems,7087,Animals,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,28,EconomicSystems,21374,OrganicMatter,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,29,EconomicSystems,3641,Persons,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,30,EconomicSystems,8662,Agents,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,31,EconomicSystems,922,Diseases,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,32,EconomicSystems,4848,Organizations,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,33,EconomicSystems,187,ProtistsFungus,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,34,EconomicSystems,295,BiologicalProcesses,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,35,EconomicSystems,2049,Geopolitical,0.0%,0.0%,,,,,,
5.3,34,34,48,0,1159,38,36,EconomicSystems,273,Prokaryotes,0.0%,0.0%,,,,,,
5.3,34,34,48,1,1159,38,37,EconomicSystems,1456,TopicsCategories,0.1%,0.1%,,,,,,
5.3,34,34,48,0,1159,38,39,EconomicSystems,179,EmergentKnowledge,0.0%,0.0%,,,,,,
5.3,34,34,48,10,1159,38,40,EconomicSystems,652,InquiryMethods,0.9%,1.5%,,,,,,
5.3,34,34,48,487,1159,38,41,EconomicSystems,1799,LearningProcesses,42.0%,27.1%,,,,,,
5.3,34,34,48,334,1159,38,43,EconomicSystems,4486,Society,28.8%,7.4%,,,,,,
5.3,34,34,48,980,1159,38,44,EconomicSystems,30947,Artifacts,84.6%,3.2%,,,,,,
5.3,34,34,48,0,1159,38,45,EconomicSystems,2175,FoodDrink,0.0%,0.0%,,,,,,
5.3,34,34,48,1,1159,38,46,EconomicSystems,2063,Facilities,0.1%,0.0%,,,,,,
5.3,34,34,48,451,1159,38,47,EconomicSystems,25534,Products,38.9%,1.8%,,,,,,
5.3,34,34,48,8,1159,38,48,EconomicSystems,3383,PrimarySectorProduct,0.7%,0.2%,,,,,,
5.3,34,34,48,48,1159,38,49,EconomicSystems,19662,SecondarySectorProduct,4.1%,0.2%,,,,,,
5.3,34,34,48,437,1159,38,50,EconomicSystems,3258,TertiarySectorService,37.7%,13.4%,,,,,,
5.3,34,34,48,0,1159,38,51,EconomicSystems,1701,Drugs,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,1,EmergentKnowledge,560,Times,0.0%,0.0%,,,,,,
5.3,46,46,46,109,179,39,2,EmergentKnowledge,8142,TimeTypes,60.9%,1.3%,,,,,,
5.3,46,46,46,109,179,39,3,EmergentKnowledge,7679,EventTypes,60.9%,1.4%,,,,,,
5.3,46,46,46,0,179,39,4,EmergentKnowledge,881,Chemistry,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,5,EmergentKnowledge,2675,NaturalMatter,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,6,EmergentKnowledge,508,AtomsElements,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,7,EmergentKnowledge,1796,NaturalSubstances,0.0%,0.0%,,,,,,
5.3,46,46,46,84,179,39,8,EmergentKnowledge,9514,ActionTypes,46.9%,0.9%,,,,,,
5.3,46,46,46,61,179,39,9,EmergentKnowledge,7049,SituationTypes,34.1%,0.9%,,,,,,
5.3,46,46,46,0,179,39,10,EmergentKnowledge,4396,LocationPlace,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,11,EmergentKnowledge,2079,AreaRegion,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,12,EmergentKnowledge,8063,Places,0.0%,0.0%,,,,,,
5.3,46,46,46,72,179,39,13,EmergentKnowledge,33756,SpaceTypes,40.2%,0.2%,,,,,,
5.3,46,46,46,0,179,39,14,EmergentKnowledge,9159,Forms,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,15,EmergentKnowledge,14707,Shapes,0.0%,0.0%,,,,,,
5.3,46,46,46,1,179,39,16,EmergentKnowledge,959,NaturalPhenomena,0.6%,0.1%,,,,,,
5.3,46,46,46,69,179,39,17,EmergentKnowledge,6050,Information,38.5%,1.1%,,,,,,
5.3,46,46,46,0,179,39,18,EmergentKnowledge,1085,VisualInfo,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,19,EmergentKnowledge,1526,AVInfo,0.0%,0.0%,,,,,,
5.3,46,46,46,15,179,39,20,EmergentKnowledge,1909,WrittenInfo,8.4%,0.8%,,,,,,
5.3,46,46,46,54,179,39,21,EmergentKnowledge,2108,StructuredInfo,30.2%,2.6%,,,,,,
5.3,46,46,46,0,179,39,22,EmergentKnowledge,453,AudioInfo,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,23,EmergentKnowledge,929,OrganicChemistry,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,24,EmergentKnowledge,11013,LivingThings,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,25,EmergentKnowledge,9593,Eukaryotes,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,26,EmergentKnowledge,2303,Plants,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,27,EmergentKnowledge,7087,Animals,0.0%,0.0%,,,,,,
5.3,46,46,46,1,179,39,28,EmergentKnowledge,21374,OrganicMatter,0.6%,0.0%,,,,,,
5.3,46,46,46,0,179,39,29,EmergentKnowledge,3641,Persons,0.0%,0.0%,,,,,,
5.3,46,46,46,1,179,39,30,EmergentKnowledge,8662,Agents,0.6%,0.0%,,,,,,
5.3,46,46,46,0,179,39,31,EmergentKnowledge,922,Diseases,0.0%,0.0%,,,,,,
5.3,46,46,46,1,179,39,32,EmergentKnowledge,4848,Organizations,0.6%,0.0%,,,,,,
5.3,46,46,46,0,179,39,33,EmergentKnowledge,187,ProtistsFungus,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,34,EmergentKnowledge,295,BiologicalProcesses,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,35,EmergentKnowledge,2049,Geopolitical,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,36,EmergentKnowledge,273,Prokaryotes,0.0%,0.0%,,,,,,
5.3,46,46,46,16,179,39,37,EmergentKnowledge,1456,TopicsCategories,8.9%,1.1%,,,,,,
5.3,46,46,46,0,179,39,38,EmergentKnowledge,1159,EconomicSystems,0.0%,0.0%,,,,,,
5.3,46,46,46,54,179,39,40,EmergentKnowledge,652,InquiryMethods,30.2%,8.3%,,,,,,
5.3,46,46,46,33,179,39,41,EmergentKnowledge,1799,LearningProcesses,18.4%,1.8%,,,,,,
5.3,46,46,46,16,179,39,42,EmergentKnowledge,5524,SocialSystems,8.9%,0.3%,,,,,,
5.3,46,46,46,16,179,39,43,EmergentKnowledge,4486,Society,8.9%,0.4%,,,,,,
5.3,46,46,46,140,179,39,44,EmergentKnowledge,30947,Artifacts,78.2%,0.5%,,,,,,
5.3,46,46,46,0,179,39,45,EmergentKnowledge,2175,FoodDrink,0.0%,0.0%,,,,,,
5.3,46,46,46,0,179,39,46,EmergentKnowledge,2063,Facilities,0.0%,0.0%,,,,,,
5.3,46,46,46,54,179,39,47,EmergentKnowledge,25534,Products,30.2%,0.2%,,,,,,
5.3,46,46,46,0,179,39,48,EmergentKnowledge,3383,PrimarySectorProduct,0.0%,0.0%,,,,,,
5.3,46,46,46,8,179,39,49,EmergentKnowledge,19662,SecondarySectorProduct,4.5%,0.0%,,,,,,
5.3,46,46,46,49,179,39,50,EmergentKnowledge,3258,TertiarySectorService,27.4%,1.5%,,,,,,
5.3,46,46,46,0,179,39,51,EmergentKnowledge,1701,Drugs,0.0%,0.0%,,,,,,
5.3,47,47,47,1,652,40,1,InquiryMethods,560,Times,0.2%,0.2%,,,,,,
5.3,47,47,47,0,652,40,4,InquiryMethods,881,Chemistry,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,5,InquiryMethods,2675,NaturalMatter,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,6,InquiryMethods,508,AtomsElements,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,7,InquiryMethods,1796,NaturalSubstances,0.0%,0.0%,,,,,,
5.3,47,47,47,469,652,40,8,InquiryMethods,9514,ActionTypes,71.9%,4.9%,,,,,,
5.3,47,47,47,485,652,40,9,InquiryMethods,7049,SituationTypes,74.4%,6.9%,,,,,,
5.3,47,47,47,0,652,40,10,InquiryMethods,4396,LocationPlace,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,11,InquiryMethods,2079,AreaRegion,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,12,InquiryMethods,8063,Places,0.0%,0.0%,,,,,,
5.3,47,47,47,492,652,40,13,InquiryMethods,33756,SpaceTypes,75.5%,1.5%,,,,,,
5.3,47,47,47,5,652,40,14,InquiryMethods,9159,Forms,0.8%,0.1%,,,,,,
5.3,47,47,47,2,652,40,15,InquiryMethods,14707,Shapes,0.3%,0.0%,,,,,,
5.3,47,47,47,5,652,40,16,InquiryMethods,959,NaturalPhenomena,0.8%,0.5%,,,,,,
5.3,47,47,47,232,652,40,17,InquiryMethods,6050,Information,35.6%,3.8%,,,,,,
5.3,47,47,47,1,652,40,18,InquiryMethods,1085,VisualInfo,0.2%,0.1%,,,,,,
5.3,47,47,47,2,652,40,19,InquiryMethods,1526,AVInfo,0.3%,0.1%,,,,,,
5.3,47,47,47,1,652,40,20,InquiryMethods,1909,WrittenInfo,0.2%,0.1%,,,,,,
5.3,47,47,47,5,652,40,21,InquiryMethods,2108,StructuredInfo,0.8%,0.2%,,,,,,
5.3,47,47,47,2,652,40,22,InquiryMethods,453,AudioInfo,0.3%,0.4%,,,,,,
5.3,47,47,47,0,652,40,23,InquiryMethods,929,OrganicChemistry,0.0%,0.0%,,,,,,
5.3,47,47,47,2,652,40,24,InquiryMethods,11013,LivingThings,0.3%,0.0%,,,,,,
5.3,47,47,47,0,652,40,25,InquiryMethods,9593,Eukaryotes,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,26,InquiryMethods,2303,Plants,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,27,InquiryMethods,7087,Animals,0.0%,0.0%,,,,,,
5.3,47,47,47,4,652,40,28,InquiryMethods,21374,OrganicMatter,0.6%,0.0%,,,,,,
5.3,47,47,47,0,652,40,29,InquiryMethods,3641,Persons,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,30,InquiryMethods,8662,Agents,0.0%,0.0%,,,,,,
5.3,47,47,47,2,652,40,31,InquiryMethods,922,Diseases,0.3%,0.2%,,,,,,
5.3,47,47,47,0,652,40,32,InquiryMethods,4848,Organizations,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,33,InquiryMethods,187,ProtistsFungus,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,34,InquiryMethods,295,BiologicalProcesses,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,35,InquiryMethods,2049,Geopolitical,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,36,InquiryMethods,273,Prokaryotes,0.0%,0.0%,,,,,,
5.3,47,47,47,10,652,40,37,InquiryMethods,1456,TopicsCategories,1.5%,0.7%,,,,,,
5.3,47,47,47,10,652,40,38,InquiryMethods,1159,EconomicSystems,1.5%,0.9%,,,,,,
5.3,47,47,47,54,652,40,39,InquiryMethods,179,EmergentKnowledge,8.3%,30.2%,,,,,,
5.3,47,47,47,278,652,40,41,InquiryMethods,1799,LearningProcesses,42.6%,15.5%,,,,,,
5.3,47,47,47,40,652,40,42,InquiryMethods,5524,SocialSystems,6.1%,0.7%,,,,,,
5.3,47,47,47,31,652,40,43,InquiryMethods,4486,Society,4.8%,0.7%,,,,,,
5.3,47,47,47,201,652,40,44,InquiryMethods,30947,Artifacts,30.8%,0.6%,,,,,,
5.3,47,47,47,0,652,40,45,InquiryMethods,2175,FoodDrink,0.0%,0.0%,,,,,,
5.3,47,47,47,0,652,40,46,InquiryMethods,2063,Facilities,0.0%,0.0%,,,,,,
5.3,47,47,47,120,652,40,47,InquiryMethods,25534,Products,18.4%,0.5%,,,,,,
5.3,47,47,47,0,652,40,48,InquiryMethods,3383,PrimarySectorProduct,0.0%,0.0%,,,,,,
5.3,47,47,47,11,652,40,49,InquiryMethods,19662,SecondarySectorProduct,1.7%,0.1%,,,,,,
5.3,47,47,47,112,652,40,50,InquiryMethods,3258,TertiarySectorService,17.2%,3.4%,,,,,,
5.3,47,47,47,0,652,40,51,InquiryMethods,1701,Drugs,0.0%,0.0%,,,,,,
5.3,45,44,44,51,1799,41,1,LearningProcesses,560,Times,2.8%,9.1%,,,,,,
5.3,45,44,44,0,1799,41,4,LearningProcesses,881,Chemistry,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,5,LearningProcesses,2675,NaturalMatter,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,6,LearningProcesses,508,AtomsElements,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,7,LearningProcesses,1796,NaturalSubstances,0.0%,0.0%,,,,,,
5.3,45,44,44,1599,1799,41,8,LearningProcesses,9514,ActionTypes,88.9%,16.8%,,,,,,
5.3,45,44,44,276,1799,41,9,LearningProcesses,7049,SituationTypes,15.3%,3.9%,,,,,,
5.3,45,44,44,0,1799,41,10,LearningProcesses,4396,LocationPlace,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,11,LearningProcesses,2079,AreaRegion,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,12,LearningProcesses,8063,Places,0.0%,0.0%,,,,,,
5.3,45,44,44,483,1799,41,13,LearningProcesses,33756,SpaceTypes,26.8%,1.4%,,,,,,
5.3,45,44,44,4,1799,41,14,LearningProcesses,9159,Forms,0.2%,0.0%,,,,,,
5.3,45,44,44,108,1799,41,15,LearningProcesses,14707,Shapes,6.0%,0.7%,,,,,,
5.3,45,44,44,13,1799,41,16,LearningProcesses,959,NaturalPhenomena,0.7%,1.4%,,,,,,
5.3,45,44,44,477,1799,41,17,LearningProcesses,6050,Information,26.5%,7.9%,,,,,,
5.3,45,44,44,107,1799,41,18,LearningProcesses,1085,VisualInfo,5.9%,9.9%,,,,,,
5.3,45,44,44,109,1799,41,19,LearningProcesses,1526,AVInfo,6.1%,7.1%,,,,,,
5.3,45,44,44,123,1799,41,20,LearningProcesses,1909,WrittenInfo,6.8%,6.4%,,,,,,
5.3,45,44,44,126,1799,41,21,LearningProcesses,2108,StructuredInfo,7.0%,6.0%,,,,,,
5.3,45,44,44,4,1799,41,22,LearningProcesses,453,AudioInfo,0.2%,0.9%,,,,,,
5.3,45,44,44,0,1799,41,23,LearningProcesses,929,OrganicChemistry,0.0%,0.0%,,,,,,
5.3,45,44,44,23,1799,41,24,LearningProcesses,11013,LivingThings,1.3%,0.2%,,,,,,
5.3,45,44,44,0,1799,41,25,LearningProcesses,9593,Eukaryotes,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,26,LearningProcesses,2303,Plants,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,27,LearningProcesses,7087,Animals,0.0%,0.0%,,,,,,
5.3,45,44,44,23,1799,41,28,LearningProcesses,21374,OrganicMatter,1.3%,0.1%,,,,,,
5.3,45,44,44,0,1799,41,29,LearningProcesses,3641,Persons,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,30,LearningProcesses,8662,Agents,0.0%,0.0%,,,,,,
5.3,45,44,44,22,1799,41,31,LearningProcesses,922,Diseases,1.2%,2.4%,,,,,,
5.3,45,44,44,0,1799,41,32,LearningProcesses,4848,Organizations,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,33,LearningProcesses,187,ProtistsFungus,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,34,LearningProcesses,295,BiologicalProcesses,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,35,LearningProcesses,2049,Geopolitical,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,36,LearningProcesses,273,Prokaryotes,0.0%,0.0%,,,,,,
5.3,45,44,44,18,1799,41,37,LearningProcesses,1456,TopicsCategories,1.0%,1.2%,,,,,,
5.3,45,44,44,487,1799,41,38,LearningProcesses,1159,EconomicSystems,27.1%,42.0%,,,,,,
5.3,45,44,44,33,1799,41,39,LearningProcesses,179,EmergentKnowledge,1.8%,18.4%,,,,,,
5.3,45,44,44,278,1799,41,40,LearningProcesses,652,InquiryMethods,15.5%,42.6%,,,,,,
5.3,45,44,44,577,1799,41,42,LearningProcesses,5524,SocialSystems,32.1%,10.4%,,,,,,
5.3,45,44,44,343,1799,41,43,LearningProcesses,4486,Society,19.1%,7.6%,,,,,,
5.3,45,44,44,765,1799,41,44,LearningProcesses,30947,Artifacts,42.5%,2.5%,,,,,,
5.3,45,44,44,0,1799,41,45,LearningProcesses,2175,FoodDrink,0.0%,0.0%,,,,,,
5.3,45,44,44,0,1799,41,46,LearningProcesses,2063,Facilities,0.0%,0.0%,,,,,,
5.3,45,44,44,431,1799,41,47,LearningProcesses,25534,Products,24.0%,1.7%,,,,,,
5.3,45,44,44,0,1799,41,48,LearningProcesses,3383,PrimarySectorProduct,0.0%,0.0%,,,,,,
5.3,45,44,44,125,1799,41,49,LearningProcesses,19662,SecondarySectorProduct,6.9%,0.6%,,,,,,
5.3,45,44,44,352,1799,41,50,LearningProcesses,3258,TertiarySectorService,19.6%,10.8%,,,,,,
5.3,45,44,44,0,1799,41,51,LearningProcesses,1701,Drugs,0.0%,0.0%,,,,,,
5.3,34,34,34,0,5524,42,1,SocialSystems,560,Times,0.0%,0.0%,,,,,,
5.3,34,34,34,1599,5524,42,2,SocialSystems,8142,TimeTypes,28.9%,19.6%,,,,,,
5.3,34,34,34,1599,5524,42,3,SocialSystems,7679,EventTypes,28.9%,20.8%,,,,,,
5.3,34,34,34,0,5524,42,4,SocialSystems,881,Chemistry,0.0%,0.0%,,,,,,
5.3,34,34,34,1,5524,42,5,SocialSystems,2675,NaturalMatter,0.0%,0.0%,,,,,,
