count,kko_1,kko_2,intersect RCs,,,,,,,,,,,,,,,,,,,
960,kko.CopulativeRelations,kko.LivingThings,,,,,,,,,,,,,,,,,,,,
963,kko.SpaceTypes,kko.Society,,,,,,,,,,,,,,,,,,,,
967,kko.AdjunctualAttributes,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
969,kko.SecondarySectorProduct,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
972,kko.Concepts,kko.Associatives,,,,,,,,,,,,,,,,,,,,
972,kko.ConceptualSystems,kko.Associatives,,,,,,,,,,,,,,,,,,,,
977,kko.SecondarySectorProduct,kko.ActionTypes,,,,,,,,,,,,,,,,,,,,
979,kko.Systems,kko.Associatives,,,,,,,,,,,,,,,,,,,,
980,kko.Artifacts,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
980,kko.AttributeTypes,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
984,kko.AdjunctualAttributes,kko.Places,,,,,,,,,,,,,,,,,,,,
988,kko.KnowledgeDomains,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
988,kko.Methodeutic,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
994,kko.TimeTypes,kko.ContextualAttributes,,,,,,,,,,,,,,,,,,,,
997,kko.CopulativeRelations,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
1001,kko.SecondarySectorProduct,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
1003,kko.EventTypes,kko.SituationTypes,,,,,,,,,,,,,,,,,,,,
1003,kko.TimeTypes,kko.SituationTypes,,,,,,,,,,,,,,,,,,,,
1009,kko.AttributeTypes,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
1009,kko.Information,kko.Associatives,,,,,,,,,,,,,,,,,,,,
1009,kko.Products,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
1015,kko.AdjunctualAttributes,kko.Society,,,,,,,,,,,,,,,,,,,,
1016,kko.KnowledgeDomains,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
1016,kko.Methodeutic,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
1021,kko.RelationTypes,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
1023,kko.Symbolic,kko.Associatives,,,,,,,,,,,,,,,,,,,,
1030,kko.Manifestations,kko.Associatives,,,,,,,,,,,,,,,,,,,,
1031,kko.Products,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
1033,kko.Artifacts,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
1034,kko.Animals,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
1043,kko.Predications,kko.Associatives,,,,,,,,,,,,,,,,,,,,
1043,kko.RepresentationTypes,kko.Associatives,,,,,,,,,,,,,,,,,,,,
1045,kko.KnowledgeDomains,kko.Places,,,,,,,,,,,,,,,,,,,,
1045,kko.Methodeutic,kko.Places,,,,,,,,,,,,,,,,,,,,
1046,kko.AdjunctualAttributes,kko.SocialSystems,,,,,,,,,,,,,,,,,,,,
1046,kko.SpaceTypes,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1056,kko.Shapes,kko.SituationTypes,,,,,,,,,,,,,,,,,,,,
1057,kko.Shapes,kko.MediativeRelations,,,,,,,,,,,,,,,,,,,,
1058,kko.Constituents,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
1061,kko.Concepts,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
1061,kko.ConceptualSystems,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
1064,kko.EventTypes,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1066,kko.TimeTypes,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1068,kko.Predications,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
1071,kko.Systems,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
1073,kko.CopulativeRelations,kko.Shapes,,,,,,,,,,,,,,,,,,,,
1074,kko.SituationTypes,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
1076,kko.MediativeRelations,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
1079,kko.AttributeTypes,kko.Society,,,,,,,,,,,,,,,,,,,,
1082,kko.Eukaryotes,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1082,kko.LivingThings,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1084,kko.Artifacts,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
1085,kko.AVInfo,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
1085,kko.ConceptualSystems,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
1085,kko.Information,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
1085,kko.Manifestations,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
1085,kko.SecondarySectorProduct,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
1085,kko.Symbolic,kko.VisualInfo,,,,,,,,,,,,,,,,,,,,
1091,kko.Predications,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
1096,kko.Products,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
1111,kko.AttributeTypes,kko.SocialSystems,,,,,,,,,,,,,,,,,,,,
1118,kko.Predications,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1121,kko.SecondarySectorProduct,kko.ContextualAttributes,,,,,,,,,,,,,,,,,,,,
1122,kko.ActionTypes,kko.Society,,,,,,,,,,,,,,,,,,,,
1134,kko.ActionTypes,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1138,kko.Methodeutic,kko.SituationTypes,,,,,,,,,,,,,,,,,,,,
1142,kko.AdjunctualAttributes,kko.Animals,,,,,,,,,,,,,,,,,,,,
1143,kko.Constituents,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1143,kko.SpaceTypes,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1153,kko.Methodeutic,kko.MediativeRelations,,,,,,,,,,,,,,,,,,,,
1159,kko.Manifestations,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
1159,kko.RelationTypes,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
1159,kko.SocialSystems,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
1159,kko.Symbolic,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
1159,kko.Systems,kko.EconomicSystems,,,,,,,,,,,,,,,,,,,,
1164,kko.SecondarySectorProduct,kko.Facilities,,,,,,,,,,,,,,,,,,,,
1165,kko.Concepts,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
1184,kko.PrimarySectorProduct,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
1190,kko.Artifacts,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
1225,kko.AttributeTypes,kko.Animals,,,,,,,,,,,,,,,,,,,,
1228,kko.SpaceTypes,kko.SocialSystems,,,,,,,,,,,,,,,,,,,,
1230,kko.AVInfo,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
1240,kko.LocationPlace,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
1245,kko.KnowledgeDomains,kko.EventTypes,,,,,,,,,,,,,,,,,,,,
1247,kko.Eukaryotes,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
1247,kko.KnowledgeDomains,kko.TimeTypes,,,,,,,,,,,,,,,,,,,,
1255,kko.CopulativeRelations,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1260,kko.SpaceTypes,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
1266,kko.LivingThings,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
1280,kko.Constituents,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
1288,kko.SpaceTypes,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1292,kko.SpaceTypes,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
1302,kko.MediativeRelations,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
1302,kko.SituationTypes,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
1328,kko.Predications,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
1329,kko.Methodeutic,kko.ActionTypes,,,,,,,,,,,,,,,,,,,,
1338,kko.SpaceTypes,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
1339,kko.Products,kko.ContextualAttributes,,,,,,,,,,,,,,,,,,,,
1349,kko.Artifacts,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
1364,kko.Artifacts,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
1364,kko.OrganicMatter,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
1366,kko.Constituents,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
1371,kko.CopulativeRelations,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
1378,kko.KnowledgeDomains,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1391,kko.Products,kko.Facilities,,,,,,,,,,,,,,,,,,,,
1396,kko.Products,kko.EventTypes,,,,,,,,,,,,,,,,,,,,
1401,kko.SecondarySectorProduct,kko.SituationTypes,,,,,,,,,,,,,,,,,,,,
1412,kko.Products,kko.TimeTypes,,,,,,,,,,,,,,,,,,,,
1414,kko.Concepts,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
1414,kko.ConceptualSystems,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
1421,kko.Systems,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
1423,kko.LivingThings,kko.MediativeRelations,,,,,,,,,,,,,,,,,,,,
1423,kko.LivingThings,kko.SituationTypes,,,,,,,,,,,,,,,,,,,,
1426,kko.Predications,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
1432,kko.IntrinsicAttributes,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
1433,kko.SpaceTypes,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
1434,kko.KnowledgeDomains,kko.Forms,,,,,,,,,,,,,,,,,,,,
1435,kko.Places,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
1439,kko.Methodeutic,kko.Forms,,,,,,,,,,,,,,,,,,,,
1441,kko.AdjunctualAttributes,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1441,kko.Forms,kko.Animals,,,,,,,,,,,,,,,,,,,,
1441,kko.Information,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
1450,kko.Methodeutic,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1453,kko.Forms,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1456,kko.ConceptualSystems,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
1456,kko.Manifestations,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
1456,kko.Symbolic,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
1456,kko.Systems,kko.TopicsCategories,,,,,,,,,,,,,,,,,,,,
1457,kko.SecondarySectorProduct,kko.MediativeRelations,,,,,,,,,,,,,,,,,,,,
1459,kko.Artifacts,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1459,kko.Products,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1460,kko.Forms,kko.Persons,,,,,,,,,,,,,,,,,,,,
1469,kko.IntrinsicAttributes,kko.Persons,,,,,,,,,,,,,,,,,,,,
1470,kko.Symbolic,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
1471,kko.Shapes,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
1477,kko.Manifestations,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
1483,kko.Concepts,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
1483,kko.ConceptualSystems,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
1484,kko.Forms,kko.Agents,,,,,,,,,,,,,,,,,,,,
1487,kko.Shapes,kko.AttributeTypes,,,,,,,,,,,,,,,,,,,,
1488,kko.Products,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
1492,kko.Concepts,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1493,kko.AttributeTypes,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1493,kko.ContextualAttributes,kko.Facilities,,,,,,,,,,,,,,,,,,,,
1493,kko.Systems,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
1494,kko.Agents,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
1494,kko.Artifacts,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
1499,kko.Predications,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
1500,kko.Predications,kko.RepresentationTypes,,,,,,,,,,,,,,,,,,,,
1504,kko.Places,kko.ContextualAttributes,,,,,,,,,,,,,,,,,,,,
1509,kko.AttributeTypes,kko.Facilities,,,,,,,,,,,,,,,,,,,,
1510,kko.Predications,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1522,kko.Concepts,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1522,kko.Concepts,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1522,kko.ConceptualSystems,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1522,kko.Systems,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1526,kko.Information,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
1526,kko.Manifestations,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
1526,kko.Symbolic,kko.AVInfo,,,,,,,,,,,,,,,,,,,,
1532,kko.CopulativeRelations,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1532,kko.RelationTypes,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1537,kko.Constituents,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
1552,kko.Symbolic,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1556,kko.Constituents,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1557,kko.CopulativeRelations,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
1562,kko.RelationTypes,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
1563,kko.Constituents,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
1566,kko.SecondarySectorProduct,kko.Drugs,,,,,,,,,,,,,,,,,,,,
1568,kko.Predications,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1570,kko.AdjunctualAttributes,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
1578,kko.ActionTypes,kko.SocialSystems,,,,,,,,,,,,,,,,,,,,
1582,kko.CopulativeRelations,kko.KnowledgeDomains,,,,,,,,,,,,,,,,,,,,
1599,kko.ActionTypes,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1599,kko.EventTypes,kko.SocialSystems,,,,,,,,,,,,,,,,,,,,
1599,kko.TimeTypes,kko.SocialSystems,,,,,,,,,,,,,,,,,,,,
1601,kko.AdjunctualAttributes,kko.SituationTypes,,,,,,,,,,,,,,,,,,,,
1603,kko.AdjunctualAttributes,kko.Eukaryotes,,,,,,,,,,,,,,,,,,,,
1610,kko.EventTypes,kko.Information,,,,,,,,,,,,,,,,,,,,
1610,kko.TimeTypes,kko.Information,,,,,,,,,,,,,,,,,,,,
1611,kko.StructuredInfo,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1618,kko.Constituents,kko.Society,,,,,,,,,,,,,,,,,,,,
1630,kko.AttributeTypes,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
1633,kko.ConceptualSystems,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1637,kko.Concepts,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
1637,kko.ConceptualSystems,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
1640,kko.Predications,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
1659,kko.Artifacts,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1663,kko.EventTypes,kko.MediativeRelations,,,,,,,,,,,,,,,,,,,,
1663,kko.TimeTypes,kko.MediativeRelations,,,,,,,,,,,,,,,,,,,,
1664,kko.Methodeutic,kko.EventTypes,,,,,,,,,,,,,,,,,,,,
1666,kko.Methodeutic,kko.TimeTypes,,,,,,,,,,,,,,,,,,,,
1666,kko.OrganicMatter,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
1666,kko.Predications,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
1666,kko.Systems,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
1672,kko.MediativeRelations,kko.Facilities,,,,,,,,,,,,,,,,,,,,
1672,kko.SituationTypes,kko.Facilities,,,,,,,,,,,,,,,,,,,,
1686,kko.LivingThings,kko.AdjunctualAttributes,,,,,,,,,,,,,,,,,,,,
1686,kko.MediativeRelations,kko.AdjunctualAttributes,,,,,,,,,,,,,,,,,,,,
1688,kko.Symbolic,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
1689,kko.AttributeTypes,kko.Eukaryotes,,,,,,,,,,,,,,,,,,,,
1690,kko.EventTypes,kko.AdjunctualAttributes,,,,,,,,,,,,,,,,,,,,
1691,kko.Constituents,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
1691,kko.SpaceTypes,kko.PrimarySectorProduct,,,,,,,,,,,,,,,,,,,,
1700,kko.Products,kko.Drugs,,,,,,,,,,,,,,,,,,,,
1701,kko.Artifacts,kko.Drugs,,,,,,,,,,,,,,,,,,,,
1701,kko.Manifestations,kko.Drugs,,,,,,,,,,,,,,,,,,,,
1701,kko.Symbolic,kko.Drugs,,,,,,,,,,,,,,,,,,,,
1706,kko.Forms,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
1714,kko.Information,kko.Society,,,,,,,,,,,,,,,,,,,,
1722,kko.OrganicMatter,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1725,kko.Constituents,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1725,kko.SpaceTypes,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1726,kko.Places,kko.Facilities,,,,,,,,,,,,,,,,,,,,
1737,kko.SecondarySectorProduct,kko.Information,,,,,,,,,,,,,,,,,,,,
1740,kko.Concepts,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1742,kko.ConceptualSystems,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1744,kko.ActionTypes,kko.Persons,,,,,,,,,,,,,,,,,,,,
1744,kko.MediativeRelations,kko.Persons,,,,,,,,,,,,,,,,,,,,
1744,kko.SituationTypes,kko.Persons,,,,,,,,,,,,,,,,,,,,
1760,kko.ActionTypes,kko.Agents,,,,,,,,,,,,,,,,,,,,
1762,kko.Systems,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1767,kko.AdjunctualAttributes,kko.Persons,,,,,,,,,,,,,,,,,,,,
1767,kko.AttributeTypes,kko.Persons,,,,,,,,,,,,,,,,,,,,
1772,kko.AttributeTypes,kko.LivingThings,,,,,,,,,,,,,,,,,,,,
1780,kko.TimeTypes,kko.AdjunctualAttributes,,,,,,,,,,,,,,,,,,,,
1781,kko.AdjunctualAttributes,kko.Agents,,,,,,,,,,,,,,,,,,,,
1795,kko.Shapes,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
1796,kko.Manifestations,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1796,kko.NaturalMatter,kko.NaturalSubstances,,,,,,,,,,,,,,,,,,,,
1799,kko.ConceptualSystems,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1799,kko.Constituents,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1799,kko.CopulativeRelations,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1799,kko.EventTypes,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1799,kko.Manifestations,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1799,kko.Predications,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1799,kko.RelationTypes,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1799,kko.Symbolic,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1799,kko.Systems,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1799,kko.TimeTypes,kko.LearningProcesses,,,,,,,,,,,,,,,,,,,,
1801,kko.Agents,kko.SituationTypes,,,,,,,,,,,,,,,,,,,,
1803,kko.MediativeRelations,kko.Agents,,,,,,,,,,,,,,,,,,,,
1808,kko.AttributeTypes,kko.Agents,,,,,,,,,,,,,,,,,,,,
1810,kko.Concepts,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1811,kko.Manifestations,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
1814,kko.ConceptualSystems,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1815,kko.Artifacts,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
1815,kko.Forms,kko.Eukaryotes,,,,,,,,,,,,,,,,,,,,
1822,kko.RelationTypes,kko.Facilities,,,,,,,,,,,,,,,,,,,,
1822,kko.Systems,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1825,kko.CopulativeRelations,kko.Society,,,,,,,,,,,,,,,,,,,,
1831,kko.Forms,kko.LivingThings,,,,,,,,,,,,,,,,,,,,
1831,kko.Predications,kko.Facilities,,,,,,,,,,,,,,,,,,,,
1831,kko.RelationTypes,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1844,kko.SituationTypes,kko.ContextualAttributes,,,,,,,,,,,,,,,,,,,,
1851,kko.Constituents,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1859,kko.Concepts,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
1860,kko.RelationTypes,kko.Animals,,,,,,,,,,,,,,,,,,,,
1861,kko.ConceptualSystems,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
1861,kko.OrganicMatter,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
1866,kko.CopulativeRelations,kko.Forms,,,,,,,,,,,,,,,,,,,,
1876,kko.Systems,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
1888,kko.Artifacts,kko.Society,,,,,,,,,,,,,,,,,,,,
1893,kko.Products,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1893,kko.SecondarySectorProduct,kko.FoodDrink,,,,,,,,,,,,,,,,,,,,
1897,kko.KnowledgeDomains,kko.Plants,,,,,,,,,,,,,,,,,,,,
1897,kko.Methodeutic,kko.Plants,,,,,,,,,,,,,,,,,,,,
1904,kko.MediativeRelations,kko.ContextualAttributes,,,,,,,,,,,,,,,,,,,,
1906,kko.Products,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
1909,kko.Information,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1909,kko.Manifestations,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1909,kko.Symbolic,kko.WrittenInfo,,,,,,,,,,,,,,,,,,,,
1921,kko.Artifacts,kko.NaturalMatter,,,,,,,,,,,,,,,,,,,,
1954,kko.Products,kko.Information,,,,,,,,,,,,,,,,,,,,
1958,kko.Predications,kko.TertiarySectorService,,,,,,,,,,,,,,,,,,,,
1962,kko.KnowledgeDomains,kko.AdjunctualAttributes,,,,,,,,,,,,,,,,,,,,
1975,kko.SecondarySectorProduct,kko.AdjunctualAttributes,,,,,,,,,,,,,,,,,,,,
1988,kko.RelationTypes,kko.Society,,,,,,,,,,,,,,,,,,,,
1989,kko.Constituents,kko.Facilities,,,,,,,,,,,,,,,,,,,,
1989,kko.SpaceTypes,kko.Facilities,,,,,,,,,,,,,,,,,,,,
1993,kko.CopulativeRelations,kko.Methodeutic,,,,,,,,,,,,,,,,,,,,
2013,kko.SpaceTypes,kko.EventTypes,,,,,,,,,,,,,,,,,,,,
2014,kko.Predications,kko.Society,,,,,,,,,,,,,,,,,,,,
2021,kko.Methodeutic,kko.AdjunctualAttributes,,,,,,,,,,,,,,,,,,,,
2029,kko.SpaceTypes,kko.TimeTypes,,,,,,,,,,,,,,,,,,,,
2047,kko.Products,kko.ActionTypes,,,,,,,,,,,,,,,,,,,,
2048,kko.Concepts,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2048,kko.ConceptualSystems,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2048,kko.Constituents,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2048,kko.CopulativeRelations,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2048,kko.LocationPlace,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2048,kko.Organizations,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2048,kko.Places,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2048,kko.Predications,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2048,kko.RelationTypes,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2048,kko.SpaceTypes,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2048,kko.Symbolic,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2048,kko.Systems,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2049,kko.Agents,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2049,kko.Manifestations,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2049,kko.OrganicMatter,kko.Geopolitical,,,,,,,,,,,,,,,,,,,,
2052,kko.Forms,kko.SituationTypes,,,,,,,,,,,,,,,,,,,,
2054,kko.Forms,kko.MediativeRelations,,,,,,,,,,,,,,,,,,,,
2059,kko.Concepts,kko.Facilities,,,,,,,,,,,,,,,,,,,,
2059,kko.ConceptualSystems,kko.Facilities,,,,,,,,,,,,,,,,,,,,
2059,kko.Systems,kko.Facilities,,,,,,,,,,,,,,,,,,,,
2063,kko.Artifacts,kko.Facilities,,,,,,,,,,,,,,,,,,,,
2063,kko.Manifestations,kko.Facilities,,,,,,,,,,,,,,,,,,,,
2063,kko.Symbolic,kko.Facilities,,,,,,,,,,,,,,,,,,,,
2073,kko.Agents,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
2073,kko.Organizations,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
2076,kko.Products,kko.SituationTypes,,,,,,,,,,,,,,,,,,,,
2077,kko.OrganicMatter,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
2077,kko.RelationTypes,kko.IntrinsicAttributes,,,,,,,,,,,,,,,,,,,,
2079,kko.Constituents,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
2079,kko.Places,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
2079,kko.SpaceTypes,kko.AreaRegion,,,,,,,,,,,,,,,,,,,,
2082,kko.Information,kko.SocialSystems,,,,,,,,,,,,,,,,,,,,
2089,kko.CopulativeRelations,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
2090,kko.Places,kko.Organizations,,,,,,,,,,,,,,,,,,,,
2091,kko.RelationTypes,kko.Eukaryotes,,,,,,,,,,,,,,,,,,,,
2098,kko.Agents,kko.Places,,,,,,,,,,,,,,,,,,,,
2104,kko.SpaceTypes,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
2106,kko.Constituents,kko.DirectRelations,,,,,,,,,,,,,,,,,,,,
2108,kko.Information,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
2108,kko.Manifestations,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
2108,kko.Symbolic,kko.StructuredInfo,,,,,,,,,,,,,,,,,,,,
2113,kko.AttributeTypes,kko.LocationPlace,,,,,,,,,,,,,,,,,,,,
